host_id,host_name,host_since,host_location
656386,Emanuele - Maria,40696.0,"Paris, Ile-de-France, France"
9482833,Benjamin,41564.0,"Paris, Ile-de-France, France"
3971743,Diane,41207.0,"Paris, Ile-de-France, France"
4218362,Prune,41235.0,"Paris, Ile-de-France, France"
13073101,Thomas,41710.0,"Levallois-Perret, Ile-de-France, France"
12348176,Peggy,41688.0,"Paris, Ile-de-France, France"
13077707,Maxime,41710.0,FR
12873088,Paul,41704.0,Val-d'Isere - Annecy - Geneve - Paris
13073144,Amandine,41710.0,"Paris, Ile-de-France, France"
13056274,Gail,41710.0,"Paris, Ile-de-France, France"
13056274,Gail,41710.0,"Paris, Ile-de-France, France"
6189278,Virginie,41396.0,"Paris, Ile-de-France, France"
8277884,Clara,41506.0,"Paris, Ile-de-France, France"
3743247,Olivier,41185.0,"Paris, Ile-de-France, France"
8123067,Theo,41499.0,"Paris, Ile-de-France, France"
7947416,Marine,41491.0,"Paris, Ile-de-France, France"
5989668,Loïc,41382.0,"Paris, Ile-de-France, France"
8433998,Nicole,41512.0,"New York, New York, United States"
11574134,Cécile,41662.0,"Paris, Ile-de-France, France"
9627378,Floriana,41572.0,IT
13118986,Florian,41712.0,"Paris, Ile-de-France, France"
10033845,Dominique,41593.0,"Paris, Ile-de-France, France"
13128075,Martine,41712.0,"Paris, Ile-de-France, France"
13128153,Brice,41712.0,"Paris, Ile-de-France, France"
13142853,Mariana,41713.0,"Paris, Ile-de-France, France"
13143708,Laurent,41713.0,"Paris, Ile-de-France, France"
8791375,Stephanie,41529.0,"Paris, Ile-de-France, France"
13146858,Claire,41713.0,"Paris, Ile-de-France, France"
4839791,Patrick,41299.0,"Paris, Ile-de-France, France"
13147315,Alice,41713.0,"Paris, Ile-de-France, France"
8363456,Sébastien,41510.0,"Frejus, Provence-Alpes-Cote d'Azur, France"
13151325,Fabien,41713.0,"Paris, Ile-de-France, France"
13151467,Véronique,41713.0,"Ixelles, Brussels, Belgium"
13152017,Alain,41713.0,"Paris, Ile-de-France, France"
13152903,Félia,41713.0,"Paris, Ile-de-France, France"
8604898,Florent,41520.0,"Paris, Ile-de-France, France"
13159850,David,41713.0,"Paris, Ile-de-France, France"
13160094,Laurent,41713.0,"Paris, Ile-de-France, France"
5120676,Alice,41322.0,"Paris, Ile-de-France, France"
1525300,Benjamin,40898.0,"Paris, Ile-de-France, France"
12341796,Clara,41688.0,"Paris, Ile-de-France, France"
13176986,Arthur,41714.0,"Paris, Ile-de-France, France"
13181245,Frederique,41714.0,"Paris, Ile-de-France, France"
13182838,Anne-Claire,41714.0,"Vitre, Brittany, France"
13152524,Christine,41713.0,"Paris, Ile-de-France, France"
4857321,Inès,41300.0,"Paris, Ile-de-France, France"
4475696,Florence,41266.0,"Paris, Ile-de-France, France"
7234188,Anne-Sophie,41457.0,"Paris, Ile-de-France, France"
13196411,Luis,41714.0,"Paris, Ile-de-France, France"
13195127,Francoise,41714.0,"Paris, Ile-de-France, France"
13197020,Christophe,41714.0,"Enghien-les-Bains, Ile-de-France, France"
1435122,Sonia,40870.0,"Paris, Ile-de-France, France"
12691080,Emma,41699.0,"Paris, Ile-de-France, France"
13208912,Frederique,41715.0,France
6111526,Nicole,41391.0,"Linxe, Aquitaine, France"
13212023,Camille,41715.0,"Paris, Ile-de-France, France"
7642792,Ludovic,41477.0,"Paris, Ile-de-France, France"
12930354,Chantal,41706.0,"Paris, Ile-de-France, France"
13220916,Sylvain,41715.0,"Paris, Ile-de-France, France"
7129673,Aline,41451.0,"Paris, Ile-de-France, France"
13231751,Dominique,41715.0,"Paris, Ile-de-France, France"
13235531,Jeanne,41715.0,"Paris, Ile-de-France, France"
1335457,Emmanuel,40841.0,"Paris, Ile-de-France, France"
13240229,Anne-Clotilde,41715.0,"Paris, Ile-de-France, France"
13249856,David,41716.0,"Paris, Ile-de-France, France"
9383884,Nicolas,41559.0,"Paris, Ile-de-France, France"
4777310,Nicole,41294.0,"Paris, Ile-de-France, France"
13254839,Pauline,41716.0,"Paris, Ile-de-France, France"
8251272,Clarisse,41505.0,FR
12215385,Corinne,41683.0,"Paris, Ile-de-France, France"
13261101,Cathy,41716.0,"Paris, Ile-de-France, France"
13102296,Agathe,41711.0,"Paris, Ile-de-France, France"
13263132,Francesca,41716.0,"Paris, Ile-de-France, France"
13265531,Nora,41716.0,"Paris, Ile-de-France, France"
3155873,Henley,41125.0,"Bordeaux, Aquitaine-Limousin-Poitou-Charentes, France"
13267772,Monica,41716.0,"Paris, Ile-de-France, France"
11000362,Isaias,41642.0,"Paris, Ile-de-France, France"
13291957,Edith,41717.0,"Paris, Ile-de-France, France"
13305183,Laurent,41717.0,"Paris, Ile-de-France, France"
13305603,Peter,41717.0,"Paris, Ile-de-France, France"
13313716,Pierre,41717.0,"Paris, Ile-de-France, France"
13316780,Ed,41717.0,"Paris, Ile-de-France, France"
1579872,Ldominique,40916.0,"Paris, Ile-de-France, France"
5766482,Françoise,41368.0,"Paris, Ile-de-France, France"
7663988,Stefan,41478.0,"Paris, Ile-de-France, France"
13228234,Evangeline,41715.0,"Paris, Ile-de-France, France"
805785,Fanny,40735.0,"Paris, Ile-de-France, France"
13364244,Anne,41719.0,"Paris, Ile-de-France, France"
13369891,Maryse,41719.0,"Montreal, Quebec, Canada"
13370546,Emma,41719.0,"Paris, Ile-de-France, France"
12041658,Anne Claire Et Benoit,41678.0,"Paris, Ile-de-France, France"
7608379,Alexis,41475.0,"Paris, Ile-de-France, France"
8101530,Alexandre,41498.0,"Paris, Ile-de-France, France"
3268167,Rémy,41136.0,"Paris, Ile-de-France, France"
1591448,Cedric,40918.0,"Paris, Ile-de-France, France"
13379076,Solenne,41719.0,"Paris, Ile-de-France, France"
3763984,Angie,41187.0,"Paris, Ile-de-France, France"
11693922,Janine,41666.0,"Paris, Ile-de-France, France"
13383405,François,41719.0,"Paris, Ile-de-France, France"
13385888,Law & Pat,41719.0,"Paris, Ile-de-France, France"
13387321,Lucile,41719.0,"Paris, Ile-de-France, France"
5968241,Colette Juliette,41381.0,"Paris, Ile-de-France, France"
13397150,Serena,41720.0,"Paris, Ile-de-France, France"
2158964,Odile,41016.0,France
326830,Emilie Lea,40537.0,"Paris, Ile-de-France, France"
12168163,Francis,41682.0,"Paris, Ile-de-France, France"
13403810,Yves,41720.0,"Paris, Ile-de-France, France"
13404081,Florence,41720.0,"Paris, Ile-de-France, France"
13404223,Anita,41720.0,"Paris, Ile-de-France, France"
13404833,Helene,41720.0,"Paris, Ile-de-France, France"
13408010,Quentin,41720.0,"Paris, Ile-de-France, France"
13404223,Anita,41720.0,"Paris, Ile-de-France, France"
13411633,Gwenaelle,41720.0,"Paris, Ile-de-France, France"
8251460,Mickael,41505.0,FR
13430813,Eric,41721.0,"Paris, Ile-de-France, France"
13433262,David,41721.0,"Paris, Ile-de-France, France"
1762450,Chiara,40955.0,"Paris, Ile-de-France, France"
3893412,Karine,41198.0,"Paris, Ile-de-France, France"
904012,Delphine,40756.0,"Paris, Ile-de-France, France"
9448988,Barbara,41562.0,"Paris, Ile-de-France, France"
9614129,Pierre,41571.0,"Paris, Ile-de-France, France"
11712914,Ishwari,41667.0,"Mumbai, Maharashtra, India"
13448534,Anne,41721.0,"Paris, Ile-de-France, France"
13450505,Audrey,41721.0,"Paris, Ile-de-France, France"
13457185,Delphine,41721.0,"Paris, Ile-de-France, France"
13466029,Romain,41721.0,"Paris, Ile-de-France, France"
13475192,Ghislain,41722.0,"Paris, Ile-de-France, France"
13476531,Vannina,41722.0,"Paris, Ile-de-France, France"
13478690,Mégane,41722.0,"Paris, Ile-de-France, France"
13499541,Adrien,41722.0,"Paris, Ile-de-France, France"
13512099,Nour,41723.0,"Paris, Ile-de-France, France"
13512736,Juliette,41723.0,"Paris, Ile-de-France, France"
13518869,Herard Et Laurence,41723.0,"Paris, Ile-de-France, France"
7299216,Julie,41460.0,"Paris, Ile-de-France, France"
10540229,Pierre-Yves,41618.0,"Paris, Ile-de-France, France"
21756122,Alice & Geoffrey,41907.0,"Paris, Ile-de-France, France"
3904491,Quentin,41199.0,"Paris, Ile-de-France, France"
261483,Patrick,40465.0,"Paris, Ile-de-France, France"
13441416,Léa,41721.0,"Paris, Ile-de-France, France"
3156375,Sébastien,41125.0,"Paris, Ile-de-France, France"
2866863,William,41098.0,"Paris, Ile-de-France, France"
13213877,Patrick,41715.0,"Paris, Ile-de-France, France"
2850898,Benjamin & Noémie,41096.0,"Paris, Ile-de-France, France"
13556685,Jean-Noel,41724.0,"Paris, Ile-de-France, France"
13557956,Tristan,41724.0,"Paris, Ile-de-France, France"
3822221,Catherine,41192.0,"Paris, Ile-de-France, France"
2831861,Marine,41094.0,"Paris, Ile-de-France, France"
13562193,Silvana,41724.0,"Paris, Ile-de-France, France"
5592128,Zéna,41356.0,"Paris, Ile-de-France, France"
13566346,Jap,41724.0,"Paris, Ile-de-France, France"
13569138,Daniela & Alain,41724.0,"Paris, Ile-de-France, France"
13572219,Marie-Pierre,41724.0,"Paris, Ile-de-France, France"
12961570,Beatrice,41707.0,"Paris, Ile-de-France, France"
13578726,Joyce,41724.0,"Paris, Ile-de-France, France"
13580168,Virginie,41724.0,"Paris, Ile-de-France, France"
13590983,Matthieu,41725.0,"Paris, Ile-de-France, France"
13562516,Yves,41724.0,"Paris, Ile-de-France, France"
13094578,Alexandra,41711.0,GB
13594722,Emanuele,41725.0,"Paris, Ile-de-France, France"
10615915,Suzanne,41622.0,"Paris, Ile-de-France, France"
13598840,Philippe,41725.0,"Krakow, Lesser Poland Voivodeship, Poland"
5043630,Josselin,41316.0,"Paris, Ile-de-France, France"
2719337,Elodie,41083.0,"Paris, Ile-de-France, France"
3713176,Rebekka,41182.0,"Paris, Ile-de-France, France"
13603465,Tania,41725.0,FR
7945023,Muriel,41491.0,"Paris, Ile-de-France, France"
1602690,Host In Paris,40921.0,"Paris, Ile-de-France, France"
13627068,Aurore,41726.0,"Paris, Ile-de-France, France"
13625105,Chris,41726.0,"Paris, Ile-de-France, France"
4155503,Odile & Laurent,41228.0,"Paris, Ile-de-France, France"
7295963,Annie,41460.0,"Paris, Ile-de-France, France"
13484400,Antoine,41722.0,"Paris, Ile-de-France, France"
13175907,Sophie,41714.0,"Paris, Ile-de-France, France"
12976845,Mylène,41708.0,"Paris, Ile-de-France, France"
13654409,Naoual,41727.0,"Paris, Ile-de-France, France"
11413282,James (Pad A Terre),41657.0,"Paris, Ile-de-France, France"
13658198,Corinne,41727.0,"Paris, Ile-de-France, France"
8509966,Marc,41515.0,"Paris, Ile-de-France, France"
8252601,Cléo,41505.0,"Paris, Ile-de-France, France"
6582254,Fabien,41420.0,"Paris, Ile-de-France, France"
13675456,Antoine,41727.0,"Paris, Ile-de-France, France"
11737284,Milena,41667.0,"Paris, Ile-de-France, France"
3187742,Tony,41128.0,"Paris, Ile-de-France, France"
9779395,Alison,41581.0,"Paris, Ile-de-France, France"
13688216,Pierre,41728.0,"Paris, Ile-de-France, France"
12209471,Franck,41683.0,FR
13691436,Sonia,41728.0,"Paris, Ile-de-France, France"
13697816,Delphine,41728.0,"Paris, Ile-de-France, France"
13699361,Judith,41728.0,US
13670930,Vincent,41727.0,"Paris, Ile-de-France, France"
13580747,Isabelle,41724.0,"Paris, Ile-de-France, France"
13703186,Julie,41728.0,"Issy-les-Moulineaux, Ile-de-France, France"
10496172,Pierre,41616.0,"Paris, Ile-de-France, France"
6526936,Eric,41416.0,"Paris, Ile-de-France, France"
13709673,Sébastien,41728.0,"Paris, Ile-de-France, France"
13711281,Maria,41728.0,"Paris, Ile-de-France, France"
13716217,Sid,41728.0,"Paris, Ile-de-France, France"
13641754,Aristide,41726.0,"Paris, Ile-de-France, France"
13723013,Jérôme,41729.0,"Paris, Ile-de-France, France"
4273647,Pénélope,41241.0,"Paris, Ile-de-France, France"
13474187,Frank,41722.0,"Paris, Ile-de-France, France"
13724569,Olivier,41729.0,"Paris, Ile-de-France, France"
9581262,Pasquale,41569.0,"Paris, Ile-de-France, France"
9902249,Benjamin,41587.0,"Paris, Ile-de-France, France"
13732743,Laure,41729.0,FR
13735659,Nathalie,41729.0,"Paris, Ile-de-France, France"
3527661,Luca,41162.0,"Paris, Ile-de-France, France"
13740441,Mathieu,41729.0,"Paris, Ile-de-France, France"
10155842,Emmanuel,41598.0,"Montreuil, Ile-de-France, France"
13748737,Nicolas,41729.0,"Paris, Ile-de-France, France"
13578349,Janine,41724.0,"Ajaccio, Corsica, France"
2296828,Chinlin,41034.0,"Paris, Ile-de-France, France"
7155102,Anne,41452.0,"Paris, Ile-de-France, France"
7642792,Ludovic,41477.0,"Paris, Ile-de-France, France"
2340873,Chedru,41039.0,"Paris, Ile-de-France, France"
13772928,Véronique,41730.0,"Paris, Ile-de-France, France"
13773193,Stephane,41730.0,FR
13774889,Julia,41730.0,"Paris, Ile-de-France, France"
13736755,Isa,41729.0,"Paris, Ile-de-France, France"
5027164,International Home Owners,41314.0,"Paris, Ile-de-France, France"
13521051,Julie And Philippe,41723.0,"Paris, Ile-de-France, France"
13787087,Veronique,41730.0,FR
13787779,Anna,41730.0,"Paris, Ile-de-France, France"
7481395,Emilie,41469.0,"Paris, Ile-de-France, France"
10597783,Regis,41621.0,"Paris, Ile-de-France, France"
13801550,Christine,41731.0,"Paris, Ile-de-France, France"
12963592,Olivier,41707.0,"Paris, Ile-de-France, France"
13803812,Charles-Antoine,41731.0,"Paris, Ile-de-France, France"
3524873,Tony,41162.0,"Paris, Ile-de-France, France"
13812994,Lucille,41731.0,"Paris, Ile-de-France, France"
7326329,David,41462.0,"Paris, Ile-de-France, France"
13843499,Axelle,41732.0,"Paris, Ile-de-France, France"
904924,Antonio,40756.0,"Paris, Ile-de-France, France"
16389547,Elisabeth,41794.0,"Paris, Ile-de-France, France"
12984691,Helene,41708.0,FR
8614260,Johanna,41520.0,"Paris, Ile-de-France, France"
13855142,Jean-Edouard,41732.0,"Paris, Ile-de-France, France"
9750872,Juliette & Pierre,41579.0,"Paris, Ile-de-France, France"
12263481,Alexandre,41685.0,"Paris, Ile-de-France, France"
13864826,Julia,41732.0,FR
1720172,Patrice,40947.0,France
13866523,Isabelle,41732.0,"Paris, Ile-de-France, France"
12786991,Elena,41702.0,"Paris, Ile-de-France, France"
5730211,Heidi,41366.0,"Paris, Ile-de-France, France"
12082398,François,41679.0,"Paris, Ile-de-France, France"
13559195,Malika,41724.0,"Paris, Ile-de-France, France"
7569855,Odile,41473.0,"Paris, Ile-de-France, France"
13885211,Julien,41733.0,"Paris, Ile-de-France, France"
13891426,Arnaud,41733.0,FR
8080519,Benoit,41497.0,"Paris, Ile-de-France, France"
6668920,Jessica,41425.0,"New York, New York, United States"
339419,Claire,40551.0,"Paris, Ile-de-France, France"
9619192,Anis,41571.0,"Paris, Ile-de-France, France"
13910531,Hans Et Christine,41734.0,"Montpellier, Languedoc-Roussillon, France"
6295691,Usman,41402.0,"Paris, Ile-de-France, France"
13915159,Thibaut,41734.0,"Paris, Ile-de-France, France"
13916628,Cécile,41734.0,"Paris, Ile-de-France, France"
13781389,Karine,41730.0,"Paris, Ile-de-France, France"
13925876,Cecilie,41734.0,"Paris, Ile-de-France, France"
13942134,Frederic,41735.0,"Paris, Ile-de-France, France"
7914486,Franck,41489.0,"Paris, Ile-de-France, France"
13944476,Louis,41735.0,"Paris, Ile-de-France, France"
13945253,Vincent,41735.0,"Paris, Ile-de-France, France"
3110182,Marie,41121.0,"Paris, Ile-de-France, France"
13947486,Rania,41735.0,"Paris, Ile-de-France, France"
12415787,Christine,41690.0,"Paris, Ile-de-France, France"
13612373,Clemence,41725.0,"Paris, Ile-de-France, France"
13951062,Py,41735.0,"Paris, Ile-de-France, France"
7483725,Hélène,41469.0,"Paris, Ile-de-France, France"
5402971,Anissa,41343.0,"Paris, Ile-de-France, France"
13957343,Mathieu,41735.0,"Paris, Ile-de-France, France"
13957870,Pierre,41735.0,"Paris, Ile-de-France, France"
13960901,Sébastien Et Julie,41735.0,"Paris, Ile-de-France, France"
9645061,Romain,41573.0,"Paris, Ile-de-France, France"
13448634,Alexis,41721.0,"Paris, Ile-de-France, France"
13967620,Clarisse,41735.0,"Paris, Ile-de-France, France"
13968798,Thomas,41735.0,"Paris, Ile-de-France, France"
13984392,Abigail,41736.0,"Paris, Ile-de-France, France"
13986704,David,41736.0,"Paris, Ile-de-France, France"
3689460,Philippe,41179.0,"Paris, Ile-de-France, France"
9323402,Félicien,41556.0,"Paris, Ile-de-France, France"
13842504,Victoria,41732.0,"Paris, Ile-de-France, France"
1668280,Antoine,40937.0,"Paris, Ile-de-France, France"
1471347,Eugenio,40881.0,"Madrid, Community of Madrid, Spain"
9325141,Dimitri,41556.0,"Paris, Ile-de-France, France"
122606,Celine,40309.0,"Paris, Ile-de-France, France"
14023367,Liliane,41737.0,FR
14026177,Edouard,41737.0,FR
2842537,Isabelle,41095.0,"Paris, Ile-de-France, France"
12963628,Daphnée,41707.0,"Paris, Ile-de-France, France"
14026987,Mickael,41737.0,"Paris, Ile-de-France, France"
14029330,Virginie Et Guillaume,41737.0,"Paris, Ile-de-France, France"
5841747,Pauline,41373.0,"Paris, Ile-de-France, France"
11273083,Claudia,41652.0,"Paris, Ile-de-France, France"
8543549,Carole,41517.0,"Paris, Ile-de-France, France"
8914274,Elodie,41535.0,"Paris, Ile-de-France, France"
2107478,Philippe,41009.0,"Paris, Ile-de-France, France"
14034466,Leo,41737.0,"Paris, Ile-de-France, France"
2624519,Nasthasia,41073.0,"Paris, Ile-de-France, France"
14038196,Perle,41737.0,"Paris, Ile-de-France, France"
14050080,Stephane,41737.0,"Paris, Ile-de-France, France"
14054059,Sophie,41737.0,"Paris, Ile-de-France, France"
131154,Monia,40322.0,"Paris, Ile-de-France, France"
6178561,Armance,41395.0,"Paris, Ile-de-France, France"
2490225,Segire,41058.0,"Paris, Ile-de-France, France"
14072703,Rosario,41738.0,"Paris, Ile-de-France, France"
14072959,Gokce,41738.0,"Paris, Ile-de-France, France"
11988833,Adrien,41676.0,"Paris, Ile-de-France, France"
14076962,Coralie,41738.0,"Paris, Ile-de-France, France"
4423721,Isabelle,41260.0,"Paris, Ile-de-France, France"
14081535,François,41738.0,"Paris, Ile-de-France, France"
14082171,Caspar,41738.0,"Paris, Ile-de-France, France"
14082094,Julie,41738.0,"Paris, Ile-de-France, France"
14082808,Michel,41738.0,"Paris, Ile-de-France, France"
14089123,Veronique,41738.0,"Paris, Ile-de-France, France"
2856215,Filippo,41097.0,"Paris, Ile-de-France, France"
10591193,Aymeric,41620.0,"Paris, Ile-de-France, France"
14014289,Laura Et Miguel,41736.0,"Paris, Ile-de-France, France"
13641286,Monia,41726.0,"Paris, Ile-de-France, France"
6617695,Jean-Christophe,41422.0,"Paris, Ile-de-France, France"
14071945,Isabelle,41738.0,"Paris, Ile-de-France, France"
13990433,Olga,41736.0,"Paris, Ile-de-France, France"
10391982,Mireille,41610.0,"Paris, Ile-de-France, France"
58150,Vinicius Parisian,40145.0,"Paris, Ile-de-France, France"
11593703,Rudy And Benjamin,41663.0,"Paris, Ile-de-France, France"
14068792,Sasha,41738.0,"Paris, Ile-de-France, France"
3421361,Terry,41151.0,"Paris, Ile-de-France, France"
10844603,Anna,41635.0,"Paris, Ile-de-France, France"
14135422,Kanamé,41739.0,"Paris, Ile-de-France, France"
14143927,Catherine,41740.0,"Paris, Ile-de-France, France"
13442428,Vittoria,41721.0,"Paris, Ile-de-France, France"
14148260,Emilie,41740.0,"Paris, Ile-de-France, France"
14149107,Charlotte,41740.0,"Paris, Ile-de-France, France"
14151496,Michel,41740.0,"Paris, Ile-de-France, France"
14152106,Marlène,41740.0,"Paris, Ile-de-France, France"
4513195,Fanny,41271.0,"Paris, Ile-de-France, France"
969498,Thierry,40769.0,"Paris, Ile-de-France, France"
14153389,Hélène,41740.0,FR
14156480,Noemi,41740.0,"Paris, Ile-de-France, France"
266599,Isabelle,40471.0,"Paris, Ile-de-France, France"
14158929,Julie,41740.0,"Paris, Ile-de-France, France"
14161941,Marie,41740.0,"Paris, Ile-de-France, France"
13881972,Lili,41733.0,"Paris, Ile-de-France, France"
6683838,Val & Diana,41426.0,"Paris, Ile-de-France, France"
3856093,Christophe,41195.0,"Paris, Ile-de-France, France"
155470,Eleonora,40359.0,FR
7277223,Samuel,41459.0,"Paris, Ile-de-France, France"
14191910,Anaïs Et Julien,41741.0,"Paris, Ile-de-France, France"
13698336,Valérie,41728.0,"Paris, Ile-de-France, France"
14196215,Julien,41741.0,"Paris, Ile-de-France, France"
6964286,Richard,41442.0,"Paris, Ile-de-France, France"
5856667,Aurel,41374.0,"Paris, Ile-de-France, France"
14217187,Lucile,41742.0,"Paris, Ile-de-France, France"
14219396,Jane & Tim,41742.0,"Paris, Ile-de-France, France"
14219633,Aude&Habib,41742.0,"Paris, Ile-de-France, France"
11616319,Edouard,41664.0,"Paris, Ile-de-France, France"
7081157,Delphine,41449.0,"Paris, Ile-de-France, France"
13567730,Nadine,41724.0,"Paris, Ile-de-France, France"
5143160,Émilie,41324.0,"Paris, Ile-de-France, France"
6366006,Céline,41407.0,"Paris, Ile-de-France, France"
14194475,Dominique,41741.0,"Paris, Ile-de-France, France"
3175556,Aurélie & Thomas,41127.0,"Paris, Ile-de-France, France"
14234358,Adélie,41742.0,"Paris, Ile-de-France, France"
14241127,Wakim,41742.0,"Paris, Ile-de-France, France"
14245726,Yannick,41742.0,"Paris, Ile-de-France, France"
11175062,Lotilde,41649.0,"Paris, Ile-de-France, France"
14249783,Jerome,41742.0,"Paris, Ile-de-France, France"
13942665,Charlene,41735.0,"Paris, Ile-de-France, France"
12663300,Elodie,41698.0,"Paris, Ile-de-France, France"
14257192,Alex&Steph,41743.0,"Paris, Ile-de-France, France"
13088201,Jose Et Jacqueline,41711.0,"Paris, Ile-de-France, France"
9024891,Jules,41541.0,FR
12663300,Elodie,41698.0,"Paris, Ile-de-France, France"
14266056,Romain,41743.0,"Paris, Ile-de-France, France"
14272249,François,41743.0,"Paris, Ile-de-France, France"
14273235,Margaux,41743.0,"Paris, Ile-de-France, France"
14274115,Marie,41743.0,"Paris, Ile-de-France, France"
14274652,Claire,41743.0,"Paris, Ile-de-France, France"
14274692,Caroline,41743.0,"Paris, Ile-de-France, France"
14276267,Louis,41743.0,"Paris, Ile-de-France, France"
14188324,Georges,41741.0,"Boulogne-Billancourt, Ile-de-France, France"
14126745,Clemence,41739.0,"Paris, Ile-de-France, France"
14279033,Enzo,41743.0,"Paris, Ile-de-France, France"
5814173,Susanna,41371.0,"Paris, Ile-de-France, France"
10574661,Carolyn,41619.0,"Wales, United Kingdom"
358918,Romain,40566.0,"Paris, Ile-de-France, France"
14290681,Dima,41743.0,"Paris, Ile-de-France, France"
14308113,Karolina,41744.0,"Versailles, Ile-de-France, France"
14307372,Chloé,41744.0,"Paris, Ile-de-France, France"
11718008,Gloria,41667.0,"Paris, Ile-de-France, France"
14322306,Noël-Stéphane,41744.0,"Paris, Ile-de-France, France"
14218973,Christine,41742.0,"Paris, Ile-de-France, France"
11365125,Alexandra,41655.0,"Marly-le-Roi, Ile-de-France, France"
14334501,Thierry,41744.0,"Paris, Ile-de-France, France"
13994442,Anne,41736.0,"Paris, Ile-de-France, France"
14348516,Camille,41745.0,"Paris, Ile-de-France, France"
6580072,Émilie & Bruno,41420.0,"Paris, Ile-de-France, France"
7149524,Mathieu,41452.0,"Paris, Ile-de-France, France"
14353878,Gerald,41745.0,"La Cadiere-d'Azur, Provence-Alpes-Cote d'Azur, France"
14354559,Maxime&Quentin,41745.0,"Paris, Ile-de-France, France"
10849306,Anne-Sophie,41635.0,"Paris, Ile-de-France, France"
14360122,Laura,41745.0,"Paris, Ile-de-France, France"
6720775,Jane,41428.0,"Paris, Ile-de-France, France"
7997588,Jimmy,41493.0,"Paris, Ile-de-France, France"
3971743,Diane,41207.0,"Paris, Ile-de-France, France"
3376312,Astrid,41147.0,"Paris, Ile-de-France, France"
14367347,Angèle,41745.0,"Paris, Ile-de-France, France"
14375549,Christophe,41745.0,"Paris, Ile-de-France, France"
939656,Lokappart,40763.0,"Paris, Ile-de-France, France"
3971743,Diane,41207.0,"Paris, Ile-de-France, France"
14394554,Estelle,41746.0,"Paris, Ile-de-France, France"
14394669,Siam,41746.0,"Paris, Ile-de-France, France"
14395642,Pierre,41746.0,"Paris, Ile-de-France, France"
14395714,Catherine,41746.0,US
14400552,Marie,41746.0,"Paris, Ile-de-France, France"
7741144,Naima,41481.0,"Paris, Ile-de-France, France"
6039521,Pierre-Etienne,41386.0,"Paris, Ile-de-France, France"
14427390,Marie,41747.0,"Nancy-sur-Cluses, Rhone-Alpes, France"
9450274,Diane-Pearle,41562.0,"Paris, Ile-de-France, France"
5714988,Haris,41365.0,"Paris, Ile-de-France, France"
12690264,Françoise,41699.0,"Paris, Ile-de-France, France"
14441080,Manon,41747.0,"Paris, Ile-de-France, France"
5904024,Caroline,41377.0,"Paris, Ile-de-France, France"
4044508,Lydie,41215.0,"Paris, Ile-de-France, France"
14454145,Emmanuel,41747.0,"Paris, Ile-de-France, France"
14458694,Miriem,41748.0,"Paris, Ile-de-France, France"
5116484,Marine,41322.0,"Paris, Ile-de-France, France"
14461814,Ariane,41748.0,FR
4007987,Elise,41211.0,"Paris, Ile-de-France, France"
11928031,Anouche,41674.0,"Paris, Ile-de-France, France"
14467783,Cecile,41748.0,"Paris, Ile-de-France, France"
1801963,Caroline And Jean,40963.0,"Paris, Ile-de-France, France"
14468502,Ana Maria,41748.0,"Paris, Ile-de-France, France"
6417088,Meg,41410.0,"Paris, Ile-de-France, France"
6819948,Noé,41434.0,"Paris, Ile-de-France, France"
14473464,Anne,41748.0,"Paris, Ile-de-France, France"
1838025,Anne,40969.0,"Paris, Ile-de-France, France"
14491512,Liliane,41749.0,"Paris, Ile-de-France, France"
14491585,Virginie,41749.0,"Paris, Ile-de-France, France"
12118846,Sabe,41680.0,"Paris, Ile-de-France, France"
4504069,Sara,41270.0,"Paris, Ile-de-France, France"
7184963,Judith,41454.0,"Paris, Ile-de-France, France"
5719374,Emmanuel,41365.0,"Paris, Ile-de-France, France"
5024763,Alex,41314.0,"Paris, Ile-de-France, France"
14500118,Camille,41749.0,"Paris, Ile-de-France, France"
14502174,Ian,41749.0,"Bracknell, England, United Kingdom"
14502174,Ian,41749.0,"Bracknell, England, United Kingdom"
14503508,Yves,41749.0,"Paris, Ile-de-France, France"
14503601,Pauline,41749.0,"Paris, Ile-de-France, France"
14507081,Nadia,41749.0,United States
14511102,Erling,41749.0,"Paris, Ile-de-France, France"
14511863,Gaëlle,41749.0,"Lyon, Rhone-Alpes, France"
5411533,Camille,41344.0,"Paris, Ile-de-France, France"
10075956,Tom,41595.0,"Paris, Ile-de-France, France"
10245540,Ece,41603.0,"Paris, Ile-de-France, France"
14532742,Sélim,41750.0,"Paris, Ile-de-France, France"
14533591,Piko,41750.0,"Paris, Ile-de-France, France"
13877521,Liliane,41733.0,"Paris, Ile-de-France, France"
14531688,Laurence,41750.0,FR
9451438,John,41562.0,"Paris, Ile-de-France, France"
14541398,Thierry,41750.0,"Paris, Ile-de-France, France"
14544034,Nathalie,41750.0,FR
14544639,Julie,41750.0,"Saint-Pierre, Saint-Pierre, Saint Pierre and Miquelon"
14550892,Tilde,41750.0,"Paris, Ile-de-France, France"
14555730,Annie,41750.0,"Paris, Ile-de-France, France"
12309486,Line & Jérôme,41687.0,"Paris, Ile-de-France, France"
14572031,Ludovic,41751.0,"Paris, Ile-de-France, France"
14572961,Victoire,41751.0,"Paris, Ile-de-France, France"
9666855,Cyprien,41574.0,"Paris, Ile-de-France, France"
14574101,Laetitia,41751.0,"Paris, Ile-de-France, France"
14578954,Rosario,41751.0,FR
